calibration_controller_count,calibration_controllers,evaluation_controller,channel,evaluation_cycle_count,pooling_method,calibration_cycle_count,selection_repetitions,unseen_controller_far
1,C06,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.016
1,C06,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.016
1,C06,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.0
1,C06,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0
1,C06,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.09924999999999999
1,C06,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.1
1,C07,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.02666666666666666
1,C07,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.02739583333333333
1,C07,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.15739583333333332
1,C07,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.19333333333333333
1,C07,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.11083333333333334
1,C07,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.13197916666666668
1,C07,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.024034090909090918
1,C07,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.02500000000000001
1,C07,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.30869318181818184
1,C07,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.32994318181818183
1,C07,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.12522727272727274
1,C07,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.12926136363636365
1,C07,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.028214285714285713
1,C07,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.030535714285714294
1,C07,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.45660714285714293
1,C07,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.4585714285714286
1,C07,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.03071428571428572
1,C07,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.06450892857142856
1,C07,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.010208333333333333
1,C07,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.010416666666666666
1,C07,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.1221875
1,C07,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.12437500000000001
1,C07,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.011249999999999998
1,C07,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0128125
1,C07,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.0105
1,C07,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.01075
1,C07,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.12125
1,C07,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.125
1,C07,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.01025
1,C07,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.01075
1,C07,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.00925
1,C07,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.00925
1,C07,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.12725
1,C07,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.12774999999999997
1,C07,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.0095
1,C07,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.04975
1,C07,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.025937500000000002
1,C07,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.02625
1,C07,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.13343750000000001
1,C07,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.1340625
1,C07,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.0340625
1,C07,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0559375
1,C07,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.01
1,C07,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.01
1,C07,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.013000000000000001
1,C07,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.014499999999999999
1,C07,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,6,1,0.009250000000000001
1,C07,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0105
1,C08,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.017604166666666664
1,C08,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.017604166666666664
1,C08,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0246875
1,C08,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0246875
1,C08,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.014270833333333332
1,C08,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.014270833333333332
1,C08,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.011761363636363638
1,C08,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.011761363636363638
1,C08,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.018863636363636364
1,C08,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.018863636363636364
1,C08,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.006647727272727275
1,C08,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.006647727272727275
1,C08,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.011696428571428575
1,C08,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.011696428571428575
1,C08,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.012053571428571433
1,C08,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.012053571428571433
1,C08,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.009196428571428574
1,C08,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.009196428571428574
1,C08,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.005208333333333333
1,C08,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.005208333333333333
1,C08,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0
1,C08,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0
1,C08,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0031250000000000006
1,C08,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0031250000000000006
1,C08,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0035000000000000005
1,C08,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0035000000000000005
1,C08,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0
1,C08,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0
1,C08,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.00275
1,C08,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.00275
1,C08,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.005
1,C08,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.005
1,C08,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0022500000000000003
1,C08,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0022500000000000003
1,C08,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.00075
1,C08,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.00075
1,C08,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0022916666666666667
1,C08,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0022916666666666667
1,C08,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0
1,C08,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0
1,C08,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0031250000000000006
1,C08,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0031250000000000006
1,C08,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.00225
1,C08,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.00225
1,C08,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0
1,C08,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0
1,C08,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,4,1,0.0027500000000000003
1,C08,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0027500000000000003
1,C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.026145833333333337
1,C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.02791666666666667
1,C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.15302083333333336
1,C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.15322916666666667
1,C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.15604166666666666
1,C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.15625
1,C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.024034090909090918
1,C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.025170454545454548
1,C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.28511363636363635
1,C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.28534090909090915
1,C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.2667045454545454
1,C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.26744318181818183
1,C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.02732142857142857
1,C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.03125000000000001
1,C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.42124999999999996
1,C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.42160714285714285
1,C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.33392857142857146
1,C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.3652678571428571
1,C09,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.010208333333333333
1,C09,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.010729166666666665
1,C09,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.10625
1,C09,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.10812499999999999
1,C09,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.026562500000000003
1,C09,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.028125
1,C09,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.01025
1,C09,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.01075
1,C09,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.09824999999999999
1,C09,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.10200000000000001
1,C09,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.025
1,C09,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.026500000000000003
1,C09,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.00925
1,C09,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.00925
1,C09,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.12375
1,C09,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.12375
1,C09,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.11625
1,C09,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.11674999999999999
1,C09,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.009583333333333334
1,C09,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.010625
1,C09,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.005833333333333334
1,C09,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.006041666666666667
1,C09,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.006250000000000001
1,C09,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.0075
1,C09,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.025
1,C09,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.028125
1,C09,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.13156250000000003
1,C09,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.13187500000000002
1,C09,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,5,1,0.135
1,C09,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,4,40,0.13578125
2,C01;C02,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.00375
2,C01;C02,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0025892857142857145
2,C01;C02,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0014285714285714288
2,C01;C02,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0008035714285714286
2,C01;C02,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.009107142857142859
2,C01;C02,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.004955357142857144
2,C01;C02,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0026041666666666665
2,C01;C02,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0015624999999999999
2,C01;C02,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0
2,C01;C02,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C02,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.004166666666666667
2,C01;C02,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.003229166666666667
2,C01;C02,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0019999999999999996
2,C01;C02,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.00075
2,C01;C02,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0
2,C01;C02,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C02,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0035000000000000005
2,C01;C02,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0025
2,C01;C02,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.002
2,C01;C02,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0015
2,C01;C02,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0
2,C01;C02,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C02,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0022500000000000003
2,C01;C02,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0016250000000000001
2,C01;C02,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.00125
2,C01;C02,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.00020833333333333335
2,C01;C02,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0
2,C01;C02,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C02,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0027083333333333334
2,C01;C02,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0020833333333333333
2,C01;C02,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.006562500000000001
2,C01;C02,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.004375
2,C01;C02,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0009375
2,C01;C02,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.000625
2,C01;C02,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.01
2,C01;C02,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.00765625
2,C01;C02,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0005
2,C01;C02,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C02,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.0
2,C01;C02,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C02,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,34,1,0.002
2,C01;C02,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0017499999999999998
2,C01;C03,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.009204545454545457
2,C01;C03,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.00897727272727273
2,C01;C03,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.01215909090909091
2,C01;C03,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.011619318181818186
2,C01;C03,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.007215909090909092
2,C01;C03,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.007556818181818184
2,C01;C03,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.004166666666666667
2,C01;C03,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0040625
2,C01;C03,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0
2,C01;C03,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C03,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.003437500000000001
2,C01;C03,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0040625
2,C01;C03,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.00275
2,C01;C03,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0024999999999999996
2,C01;C03,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0
2,C01;C03,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C03,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.003
2,C01;C03,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.004
2,C01;C03,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.004
2,C01;C03,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.004
2,C01;C03,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0005
2,C01;C03,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0005
2,C01;C03,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0017500000000000003
2,C01;C03,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0022500000000000003
2,C01;C03,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0020833333333333333
2,C01;C03,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0016666666666666668
2,C01;C03,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0
2,C01;C03,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C03,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0022916666666666667
2,C01;C03,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0027083333333333334
2,C01;C03,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0078125
2,C01;C03,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0078125
2,C01;C03,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0040625
2,C01;C03,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.00296875
2,C01;C03,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0084375
2,C01;C03,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0109375
2,C01;C03,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0015
2,C01;C03,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0015
2,C01;C03,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.0
2,C01;C03,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C03,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,26,1,0.002
2,C01;C03,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.002125
2,C01;C04,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.009829545454545455
2,C01;C04,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.009772727272727275
2,C01;C04,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.01380681818181818
2,C01;C04,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.014034090909090908
2,C01;C04,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.007840909090909093
2,C01;C04,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.007812500000000002
2,C01;C04,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.00580357142857143
2,C01;C04,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.00580357142857143
2,C01;C04,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.004107142857142857
2,C01;C04,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0043749999999999995
2,C01;C04,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.010446428571428575
2,C01;C04,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.01035714285714286
2,C01;C04,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.003
2,C01;C04,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.003
2,C01;C04,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0
2,C01;C04,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C04,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0032500000000000003
2,C01;C04,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0032500000000000003
2,C01;C04,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.004
2,C01;C04,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.004
2,C01;C04,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0005
2,C01;C04,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0005
2,C01;C04,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0025
2,C01;C04,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.00225
2,C01;C04,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0020833333333333333
2,C01;C04,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0020833333333333333
2,C01;C04,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0
2,C01;C04,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C04,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0031250000000000006
2,C01;C04,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0029166666666666672
2,C01;C04,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.008125
2,C01;C04,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.008125
2,C01;C04,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.005000000000000001
2,C01;C04,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.005000000000000001
2,C01;C04,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.012812500000000001
2,C01;C04,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.01265625
2,C01;C04,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0017500000000000003
2,C01;C04,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0017500000000000003
2,C01;C04,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.0
2,C01;C04,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.0
2,C01;C04,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,24,1,0.00275
2,C01;C04,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,8,40,0.002875
2,C01;C05,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,17,1,0.0068181818181818205
